# Step gr0 gr1 gr2 gr3 
70200 63450 13525 57100 82775
70300 63450 13525 57100 82775
70400 63450 13525 57100 82775
70500 63450 13525 57100 82775
70600 63450 13525 57100 82775
70700 63450 13525 57100 82775
70800 63450 13525 57100 82775
70900 63450 13525 57100 82775
71000 63450 13525 57100 82775
71100 63475 13525 57100 82775
71200 63475 13525 57100 82775
71300 63475 13525 57100 82775
71400 63475 13525 57075 82775
71500 63475 13525 57075 82775
71600 63475 13525 57075 82800
71700 63475 13525 57075 82800
71800 63475 13500 57075 82800
71900 63475 13500 57075 82800
72000 63475 13500 57075 82800
72100 63475 13500 57075 82800
72200 63475 13500 57075 82800
72300 63475 13500 57075 82800
72400 63475 13500 57075 82800
72500 63475 13500 57075 82800
72600 63475 13500 57075 82800
72700 63475 13500 57075 82800
72800 63450 13500 57050 82800
72900 63450 13500 57050 82825
73000 63450 13500 57050 82825
73100 63450 13500 57050 82825
73200 63450 13500 57050 82825
73300 63450 13500 57075 82825
73400 63450 13500 57075 82825
73500 63450 13500 57075 82825
73600 63450 13500 57075 82825
73700 63450 13500 57075 82825
73800 63450 13500 57075 82825
73900 63450 13500 57075 82850
74000 63450 13500 57075 82850
74100 63450 13500 57075 82825
74200 63475 13500 57075 82825
74300 63475 13500 57075 82825
74400 63475 13500 57075 82825
74500 63475 13500 57075 82825
74600 63475 13500 57075 82825
74700 63475 13500 57075 82825
74800 63475 13500 57075 82825
74900 63475 13500 57075 82825
75000 63475 13500 57075 82825
75100 63475 13500 57075 82800
75200 63475 13500 57075 82800
75300 63475 13500 57075 82800
75400 63475 13475 57075 82800
75500 63475 13475 57075 82800
75600 63475 13475 57075 82800
75700 63475 13450 57075 82800
75800 63475 13450 57075 82800
75900 63475 13450 57075 82800
76000 63475 13450 57075 82800
76100 63475 13450 57075 82800
76200 63475 13450 57075 82800
76300 63475 13450 57075 82800
76400 63475 13450 57075 82800
76500 63475 13450 57075 82800
76600 63475 13450 57075 82800
76700 63475 13450 57075 82800
76800 63475 13450 57075 82800
76900 63475 13450 57075 82800
77000 63475 13450 57075 82800
77100 63475 13450 57075 82800
77200 63475 13450 57075 82750
77300 63475 13450 57075 82750
77400 63475 13450 57075 82750
77500 63475 13450 57075 82750
77600 63475 13450 57075 82750
77700 63475 13450 57075 82750
77800 63500 13450 57075 82750
77900 63500 13450 57075 82775
78000 63500 13425 57075 82775
78100 63500 13425 57075 82775
78200 63500 13425 57075 82775
78300 63500 13425 57075 82775
78400 63525 13425 57075 82775
78500 63525 13425 57075 82775
78600 63525 13425 57075 82775
78700 63525 13425 57075 82775
78800 63525 13425 57075 82775
78900 63525 13425 57050 82775
79000 63525 13425 57050 82775
79100 63525 13425 57050 82775
79200 63525 13425 57050 82775
79300 63525 13400 57050 82775
79400 63525 13400 57050 82775
79500 63525 13400 57050 82775
79600 63525 13400 57050 82775
79700 63525 13400 57050 82775
79800 63525 13400 57050 82775
79900 63525 13400 57050 82775
80000 63525 13400 57050 82775
80100 63525 13400 57050 82775
80200 63525 13400 57050 82775
80300 63525 13400 57050 82775
80400 63525 13400 57050 82775
80500 63525 13400 57050 82775
80600 63525 13400 57025 82775
80700 63525 13400 57025 82800
80800 63525 13400 57025 82800
80900 63525 13400 57025 82800
81000 63525 13400 57025 82800
81100 63525 13400 57025 82800
81200 63525 13400 57025 82800
81300 63525 13400 57025 82800
81400 63525 13400 57025 82800
81500 63525 13400 57025 82800
81600 63500 13400 57025 82800
81700 63500 13400 57025 82800
81800 63500 13400 57025 82800
81900 63500 13400 57025 82800
82000 63500 13400 57025 82800
82100 63500 13400 57025 82800
82200 63500 13400 57025 82800
82300 63500 13400 57025 82800
82400 63500 13400 57025 82800
82500 63500 13400 57000 82800
82600 63500 13400 57000 82800
82700 63500 13400 57000 82800
82800 63500 13400 57000 82800
82900 63500 13400 57000 82800
83000 63500 13400 57000 82800
83100 63500 13400 57000 82800
83200 63500 13400 57000 82800
83300 63500 13400 57000 82800
83400 63500 13400 57000 82800
83500 63500 13400 57000 82800
83600 63500 13400 57000 82800
83700 63500 13400 57000 82800
83800 63500 13400 57000 82800
83900 63500 13400 57000 82800
84000 63500 13400 57000 82800
84100 63500 13375 57000 82800
84200 63525 13375 57000 82800
84300 63525 13375 57000 82800
84400 63525 13375 57000 82800
84500 63525 13375 57000 82800
84600 63525 13375 57000 82800
84700 63525 13375 57000 82800
84800 63525 13375 57025 82825
84900 63525 13375 57025 82825
85000 63525 13375 57025 82825
85100 63525 13375 57025 82825
85200 63525 13375 57025 82825
85300 63525 13375 57025 82825
85400 63525 13375 57025 82825
85500 63525 13375 57025 82825
85600 63525 13375 57025 82825
85700 63525 13375 57025 82825
85800 63525 13375 57025 82825
85900 63525 13375 57025 82825
86000 63525 13375 57025 82825
86100 63525 13375 57025 82825
86200 63525 13375 57025 82825
86300 63525 13375 57025 82850
86400 63525 13375 57025 82850
86500 63525 13375 57025 82850
86600 63525 13375 57025 82850
86700 63525 13375 57025 82850
86800 63525 13375 57025 82850
86900 63525 13375 57025 82825
87000 63525 13375 57025 82825
87100 63525 13375 57025 82825
87200 63525 13375 57025 82825
87300 63525 13375 57025 82825
87400 63550 13375 57025 82825
87500 63550 13375 57025 82825
87600 63550 13375 57025 82825
87700 63550 13375 57025 82825
87800 63550 13375 57025 82825
87900 63550 13375 57025 82825
88000 63550 13375 57025 82825
88100 63550 13375 57025 82825
88200 63550 13375 57025 82825
88300 63550 13375 57025 82825
88400 63550 13375 57025 82825
88500 63550 13350 57025 82825
88600 63550 13350 57025 82825
88700 63550 13350 57025 82825
88800 63550 13350 57025 82825
88900 63550 13350 57025 82825
89000 63550 13350 57025 82825
89100 63550 13350 57025 82825
89200 63550 13325 57025 82800
89300 63550 13325 57025 82800
89400 63550 13325 57000 82800
89500 63550 13325 57000 82800
89600 63550 13325 57000 82800
89700 63550 13325 57000 82800
89800 63550 13325 57000 82800
89900 63550 13325 57000 82800
90000 63550 13325 57000 82800
90100 63550 13325 57000 82800
90200 63550 13325 57000 82800
90300 63550 13325 57000 82800
90400 63550 13325 57000 82800
90500 63550 13325 57000 82800
90600 63550 13325 57000 82800
90700 63550 13325 57000 82800
90800 63550 13325 57000 82800
90900 63550 13325 57000 82800
91000 63550 13325 57000 82800
91100 63550 13325 57000 82825
91200 63550 13325 57000 82825
91300 63575 13325 57000 82825
91400 63575 13325 57000 82825
91500 63575 13325 57000 82825
91600 63575 13325 57000 82825
91700 63575 13325 57000 82825
91800 63575 13325 57000 82825
91900 63575 13325 57000 82825
92000 63575 13325 57000 82825
92100 63575 13325 57000 82825
92200 63575 13325 57000 82825
92300 63575 13325 57000 82825
92400 63575 13325 57000 82825
92500 63575 13325 57000 82825
92600 63575 13325 57000 82850
92700 63575 13325 57000 82850
92800 63575 13325 57000 82850
