# Step gr0 gr1 gr2 gr3
85400 61075 59350 54375 57975
85500 61050 59375 54375 57975
85600 61050 59375 54375 57975
85700 61050 59375 54375 57975
85800 61050 59375 54375 57975
85900 61025 59375 54400 57975
86000 61025 59375 54400 57975
86100 61025 59375 54400 57975
86200 61025 59375 54400 57975
86300 61025 59350 54400 57975
86400 61025 59350 54400 57975
86500 61025 59350 54400 57975
86600 61050 59350 54400 57975
86700 61050 59350 54400 57975
86800 61050 59350 54400 57975
86900 61050 59350 54400 57975
87000 61050 59350 54400 57975
87100 61050 59350 54400 57975
87200 61050 59350 54400 58000
87300 61025 59350 54400 58000
87400 61025 59350 54400 58000
87500 61025 59350 54400 57975
87600 61025 59375 54400 57975
87700 61025 59375 54400 57975
87800 61025 59375 54400 57975
87900 61025 59350 54400 57975
88000 61025 59350 54400 57975
88100 61025 59325 54400 57975
88200 61025 59350 54400 57975
88300 61025 59350 54400 57975
88400 61025 59350 54400 57975
88500 61025 59325 54400 57975
88600 61025 59325 54400 58000
88700 61025 59325 54400 58000
88800 61050 59325 54400 58000
88900 61050 59350 54400 58000
89000 61050 59350 54400 58000
89100 61050 59350 54400 57975
89200 61050 59350 54400 57975
89300 61050 59350 54400 57975
89400 61050 59350 54400 57975
89500 61050 59350 54400 57975
89600 61050 59350 54400 57975
89700 61050 59350 54400 57975
89800 61050 59350 54400 57975
89900 61050 59350 54400 57975
90000 61050 59350 54400 57975
90100 61050 59375 54400 57975
90200 61025 59375 54400 58000
90300 61025 59375 54400 58000
90400 61025 59375 54400 58000
90500 61025 59375 54400 58000
90600 61025 59400 54400 58000
90700 61025 59400 54400 58000
90800 61025 59400 54425 58000
90900 61025 59400 54425 58000
91000 61025 59400 54425 58000
91100 61025 59400 54425 58000
91200 61025 59400 54425 58000
91300 61025 59400 54425 58000
91400 61025 59375 54425 58000
91500 61025 59375 54425 58000
91600 61025 59400 54425 58000
91700 61025 59425 54425 58000
91800 61025 59425 54425 57975
91900 61025 59425 54425 57950
