time,dt,gr0_area,gr1_area,gr2_area,gr3_area,gr4_area,gr5_area
18656.25,75,4511762.3063958,3846775.412093,8650042.8399061,8040133.9372561,0,0
18731.25,75,4512102.3098416,3845905.3637081,8650607.2346241,8040180.7182273,0,0
18806.25,75,4512421.7665115,3845070.5463727,8651134.6690707,8040241.7035288,0,0
18881.25,75,4512700.943538,3844256.5904246,8651670.4455074,8040295.8979494,0,0
18956.25,75,4512903.6513721,3843432.8265015,8652277.3393147,8040337.2049,0,0
19031.25,75,4513056.5752287,3842610.9580778,8652933.9558638,8040372.4713021,0,0
19106.25,75,4513196.1026052,3841818.5447892,8653596.3581566,8040395.5805244,0,0
19181.25,75,4513339.3405549,3841060.1312194,8654253.9373077,8040385.8656377,0,0
19218.75,37.5,4513413.2270064,3840691.0447682,8654586.2681966,8040364.4613715,0,0
19256.25,37.5,4513493.6006362,3840325.5148422,8654915.2061592,8040332.3673894,0,0
19293.75,37.5,4513557.9756094,3839961.3212905,8655255.0049969,8040290.9127794,0,0
19331.25,37.5,4513626.89446,3839597.5423623,8655596.1143268,8040239.6195506,0,0
19406.25,75,4513757.4961805,3838869.0496146,8656315.4768833,8040102.0765864,0,0
19443.75,37.5,4513841.2718361,3838502.241756,8656675.052911,8040017.8797575,0,0
19481.25,37.5,4513954.6255153,3838130.4426766,8657025.1489448,8039923.4082229,0,0
19518.75,37.5,4514101.6698212,3837750.1223688,8657369.8161861,8039819.7796988,0,0
19593.75,75,4514481.4256266,3836952.4471738,8658065.2600788,8039594.7243632,0,0
19668.75,75,4514927.3903572,3836110.8735835,8658761.6223574,8039343.3962229,0,0
19743.75,75,4515432.8838326,3835255.025393,8659433.6581292,8039067.88737,0,0
19818.75,75,4515996.6645496,3834385.7663586,8660105.4020584,8038766.1856902,0,0
19893.75,75,4516585.5584208,3833464.765754,8660847.006018,8038422.5689602,0,0
19968.75,75,4517172.6260552,3832470.3823353,8661702.0802683,8038028.6293962,0,0
20043.75,75,4517739.7093823,3831432.9167888,8662648.9902111,8037595.1194816,0,0
20081.25,37.5,4518010.555605,3830935.7526313,8663121.6323324,8037366.0623451,0,0
20118.75,37.5,4518265.1644789,3830473.8158083,8663574.5645079,8037130.216197,0,0
20193.75,75,4518667.2977782,3829679.8898327,8664439.35648,8036651.3812579,0,0
20231.25,37.5,4518822.658237,3829349.8467659,8664845.2466598,8036416.2120265,0,0
20268.75,37.5,4518957.4563965,3829055.3983451,8665240.056068,8036190.9416238,0,0
20343.75,75,4519253.844091,3828518.7767255,8665958.7724287,8035777.3204802,0,0
20381.25,37.5,4519427.7549442,3828271.629733,8666271.6673014,8035584.9122789,0,0
20418.75,37.5,4519602.9005159,3828039.3165973,8666560.6695084,8035397.7752238,0,0
20456.25,37.5,4519793.859541,3827826.3949219,8666801.3192622,8035214.3065042,0,0
20493.75,37.5,4520017.1038625,3827635.1538773,8666985.7873289,8035035.5335227,0,0
20568.75,75,4520559.306191,3827297.8829106,8667209.9541913,8034701.0528029,0,0
20606.25,37.5,4520889.796272,3827144.6022117,8667242.1218291,8034544.2705947,0,0
20681.25,75,4521654.2418587,3826851.8160208,8667161.6492234,8034244.0280355,0,0
20756.25,75,4522524.7959696,3826571.8819895,8666941.0839754,8033961.7706057,0,0
20793.75,37.5,4522996.86277,3826434.3074515,8666788.6077406,8033826.091968,0,0
20812.5,18.75,4523242.8254078,3826365.4589492,8666701.8247335,8033758.5077626,0,0
20831.25,18.75,4523495.5828714,3826296.049517,8666607.5226611,8033689.8591383,0,0
20868.75,37.5,4523994.0721995,3826154.7310759,8666409.2713199,8033545.828433,0,0
20906.25,37.5,4524471.5242888,3826011.8828997,8666229.2536092,8033391.2480886,0,0
20943.75,37.5,4524924.8994478,3825869.684486,8666063.9735146,8033228.8249528,0,0
20962.5,18.75,4525148.1087886,3825798.8851264,8665981.8133224,8033146.2242754,0,0
20981.25,18.75,4525371.185489,3825727.8889015,8665901.6606046,8033063.8901886,0,0
21018.75,37.5,4525831.7508845,3825581.1314998,8665746.9988925,8032902.7179743,0,0
21093.75,75,4526872.6067413,3825269.2550243,8665366.8428329,8032592.6883705,0,0
21168.75,75,4528048.0836472,3824966.4341068,8664832.1160068,8032284.1896278,0,0
21206.25,37.5,4528667.756955,3824824.2566344,8664517.8594621,8032129.3542015,0,0
21243.75,37.5,4529304.2889011,3824690.093148,8664180.003781,8031973.2784982,0,0
21281.25,37.5,4529959.1978381,3824561.0848177,8663820.1759613,8031815.9059527,0,0
21318.75,37.5,4530627.3913403,3824432.5695313,8663449.9393578,8031655.2135363,0,0
21356.25,37.5,4531309.721802,3824305.8121594,8663071.0748994,8031483.3128419,0,0
21393.75,37.5,4532002.1748173,3824184.2847256,8662685.2921737,8031294.8369792,0,0
21468.75,75,4533362.0987817,3823951.2561889,8661955.5455689,8030882.9965646,0,0
21543.75,75,4534612.8407013,3823699.5371407,8661380.3554179,8030460.9659777,0,0
21618.75,75,4535733.2319835,3823422.2797631,8660951.4805786,8030049.258685,0,0
21693.75,75,4536749.4209569,3823158.4156316,8660589.787963,8029646.8760043,0,0
21768.75,75,4537689.3943779,3822919.6091338,8660255.3164244,8029260.4554389,0,0
21806.25,37.5,4538139.219732,3822796.3523262,8660104.5649575,8029072.928986,0,0
21843.75,37.5,4538585.5113312,3822643.5203677,8659986.3921865,8028884.4831096,0,0
21881.25,37.5,4539033.8402534,3822441.9573566,8659912.6368133,8028692.5245979,0,0
21918.75,37.5,4539484.1449647,3822201.003774,8659873.7568172,8028500.7590054,0,0
21993.75,75,4540379.937763,3821643.0755309,8659869.5441621,8028151.5927969,0,0
22068.75,75,4541223.4437887,3821088.8322824,8659893.7372671,8027854.4070877,0,0
22143.75,75,4541956.1339959,3820595.0515625,8659929.0667176,8027589.6132976,0,0
22218.75,75,4542602.4755799,3820183.8293944,8659944.567744,8027335.7300654,0,0
22293.75,75,4543232.9929012,3819834.9992291,8659922.2474282,8027082.1340558,0,0
22368.75,75,4543885.7735253,3819498.4199725,8659875.2712567,8026822.7356292,0,0
22443.75,75,4544562.9675676,3819135.5511605,8659827.4910182,8026559.5108217,0,0
22518.75,75,4545246.4738179,3818733.1574167,8659801.8393274,8026306.3280172,0,0
22593.75,75,4545914.3652144,3818291.0804441,8659812.7763465,8026064.8267495,0,0
22668.75,75,4546558.0779289,3817808.1558035,8659867.6164518,8025816.885601,0,0
22743.75,75,4547181.0683157,3817296.7351647,8659970.6603219,8025546.6048278,0,0
22818.75,75,4547791.3642644,3816801.4229769,8660094.8594546,8025249.5418269,0,0
22893.75,75,4548460.8443224,3816364.9932906,8660149.8021994,8024922.0102707,0,0
22968.75,75,4549209.9833356,3815991.6625603,8660111.3332158,8024562.3456853,0,0
23043.75,75,4550013.9418295,3815650.0582234,8660028.8538856,8024178.7139971,0,0
23118.75,75,4550859.0335847,3815289.6339209,8659949.9367913,8023782.5248405,0,0
23193.75,75,4551738.278674,3814845.6132058,8659925.2530375,8023388.4726855,0,0
23268.75,75,4552626.9577544,3814251.1429433,8660032.9266551,8023021.1693157,0,0
23343.75,75,4553491.6939406,3813458.4067223,8660336.0926915,8022705.6360679,0,0
23381.25,37.5,4553909.8119415,3812981.97456,8660566.175917,8022571.0466002,0,0
23418.75,37.5,4554316.866797,3812444.5678225,8660849.5774125,8022453.6286579,0,0
23456.25,37.5,4554711.2979042,3811848.9386121,8661169.724344,8022353.5135582,0,0
23493.75,37.5,4555093.2457279,3811209.8697637,8661521.1430552,8022269.8627159,0,0
23531.25,37.5,4555455.9162479,3810562.7356298,8661883.9449812,8022199.795467,0,0
23568.75,37.5,4555772.7922181,3809926.6120992,8662251.6226671,8022139.3163778,0,0
23606.25,37.5,4556026.1777944,3809332.5318334,8662613.8151457,8022088.6088587,0,0
23681.25,75,4556420.5854046,3808272.2962941,8663272.1814091,8022034.0618524,0,0
23718.75,37.5,4556594.308574,3807785.8257734,8663566.5447324,8022037.8401026,0,0
23756.25,37.5,4556770.8408657,3807307.3144308,8663846.5564646,8022066.2641157,0,0
23793.75,37.5,4556957.647977,3806823.9288561,8664112.0401403,8022118.0096534,0,0
23812.5,18.75,4557048.1664443,3806578.4136378,8664245.5687586,8022151.7289628,0,0
23831.25,18.75,4557132.3853503,3806329.2271357,8664388.4819481,8022189.5354522,0,0
23868.75,37.5,4557270.291027,3805817.4669461,8664689.4391534,8022274.0293603,0,0
23887.5,18.75,4557325.3822163,3805554.5293122,8664846.9131952,8022320.3160367,0,0
23925,37.5,4557454.1423919,3805016.6033992,8665161.9448739,8022417.3723111,0,0
24000,75,4557822.1420202,3803921.1330447,8665757.0727499,8022598.3706437,0,0
24037.5,37.5,4558059.328606,3803367.7562016,8666039.0813807,8022672.4244494,0,0
24075,37.5,4558332.8931609,3802804.8701755,8666313.1178389,8022728.0902907,0,0
24112.5,37.5,4558640.333875,3802217.7556233,8666592.2146337,8022762.4848385,0,0
24150,37.5,4558991.9305056,3801595.4572681,8666873.8637286,8022778.5183908,0,0
24187.5,37.5,4559374.1082394,3800937.9938955,8667168.7559562,8022781.728239,0,0
24262.5,75,4560158.5677588,3799518.5828463,8667858.7656424,8022773.230037,0,0
24300,37.5,4560557.9009549,3798794.447133,8668214.2131843,8022763.7276354,0,0
24375,75,4561279.9296326,3797507.1726867,8668837.0882208,8022723.7926477,0,0
24412.5,37.5,4561567.8427722,3796985.623445,8669094.9637874,8022693.2376436,0,0
24450,37.5,4561799.3694273,3796555.444978,8669304.9547733,8022656.82852,0,0
24487.5,37.5,4561993.4412265,3796206.1985215,8669468.9666682,8022618.6112887,0,0
24562.5,75,4562353.2914201,3795729.2357141,8669663.1935112,8022542.9149751,0,0
24637.5,75,4562728.9971373,3795578.0747559,8669580.1347643,8022475.5958599,0,0
24712.5,75,4563141.9162829,3795679.6493521,8669248.4440224,8022408.3480836,0,0
24750,37.5,4563363.8560229,3795769.0778626,8669032.960128,8022372.8233956,0,0
24787.5,37.5,4563597.727443,3795883.561686,8668780.1143398,8022336.4768247,0,0
24825,37.5,4563845.796508,3796011.2016574,8668500.7626972,8022298.227164,0,0
24862.5,37.5,4564106.4959795,3796111.8854746,8668244.8863722,8022249.0176081,0,0
24937.5,75,4564634.8665704,3796204.266343,8667890.3869751,8022064.5779118,0,0
25012.5,75,4565132.417947,3796263.4431406,8667697.3309361,8021723.5317929,0,0
25087.5,75,4565551.2725453,3796335.4914024,8667652.2543757,8021266.5155448,0,0
25162.5,75,4565883.1014703,3796383.1473012,8667769.9215217,8020771.0566783,0,0
25237.5,75,4566165.1622886,3796398.5412001,8668016.9322546,8020275.3394723,0,0
25312.5,75,4566429.8179338,3796384.2053208,8668333.5055533,8019793.8114125,0,0
25387.5,75,4566701.3640621,3796328.928528,8668665.0033473,8019342.1626957,0,0
25462.5,75,4567013.7366929,3796221.2874305,8668959.5488712,8018933.2315578,0,0
25500,37.5,4567193.7132987,3796145.121497,8669077.7194698,8018744.9115752,0,0
25537.5,37.5,4567394.0509841,3796069.7916599,8669159.356241,8018566.0259278,0,0
25575,37.5,4567614.9184273,3795992.088279,8669211.9872584,8018394.5116147,0,0
25612.5,37.5,4567853.7869634,3795908.3263132,8669238.0995848,8018228.6321761,0,0
25687.5,75,4568376.734069,3795761.0489974,8669207.1067535,8017917.4795645,0,0
25725,37.5,4568659.4050333,3795690.3701091,8669164.1494083,8017773.5742353,0,0
25743.75,18.75,4568805.7165446,3795653.6467305,8669138.1736091,8017704.6352731,0,0
25762.5,18.75,4568954.9844494,3795615.6825185,8669109.0387601,8017637.6987639,0,0
25800,37.5,4569260.1165383,3795522.5386702,8669046.2441548,8017509.4255071,0,0
25837.5,37.5,4569571.9043154,3795354.4133265,8669024.8412296,8017387.7087355,0,0
25875,37.5,4569887.6819579,3795118.2925355,8669051.5631879,8017270.3071798,0,0
25912.5,37.5,4570207.8316751,3794840.0765793,8669117.8107505,8017154.7791171,0,0
25950,37.5,4570533.6493741,3794524.448862,8669225.7588687,8017038.5263174,0,0
26025,75,4571203.0609654,3793816.3560038,8669539.9546578,8016794.8078002,0,0
26100,75,4571887.80679,3793017.1272245,8669949.096918,8016536.1902656,0,0
26137.5,37.5,4572234.4146102,3792609.7778397,8670161.9449618,8016404.2247299,0,0
26175,37.5,4572580.6954413,3792208.0082844,8670371.2563961,8016273.0119813,0,0
26212.5,37.5,4572893.7409158,3791827.6794844,8670565.653916,8016144.3973997,0,0
26250,37.5,4573191.7196941,3791490.7069826,8670717.3392388,8016020.4538972,0,0
26287.5,37.5,4573498.0657924,3791196.1586932,8670818.4543911,8015901.3339793,0,0
26362.5,75,4574144.0085234,3790711.7841619,8670907.9727663,8015674.6656388,0,0
26437.5,75,4574798.5094319,3790348.9835399,8670903.0011756,8015454.1629459,0,0
26512.5,75,4575463.637409,3790082.2706289,8670807.8572388,8015228.6059671,0,0
26587.5,75,4576171.887525,3789880.6141863,8670597.6627046,8014995.7606031,0,0
26625,37.5,4576552.5986717,3789797.0455214,8670444.3618362,8014876.7839509,0,0
26643.75,18.75,4576751.8195903,3789758.7693123,8670354.0949297,8014816.3573441,0,0
26662.5,18.75,4576957.8933006,3789723.6072323,8670250.3546469,8014754.9000998,0,0
26700,37.5,4577394.3952014,3789658.6373205,8669984.0040591,8014628.0641306,0,0
26737.5,37.5,4577865.8577686,3789591.2901511,8669677.1544694,8014495.6544831,0,0
26775,37.5,4578359.0451229,3789516.6137308,8669353.3229094,8014358.7384094,0,0
26850,75,4579365.0166208,3789354.2620245,8668698.2969039,8014099.4339311,0,0
26925,75,4580406.7536795,3789116.6172432,8668077.8781928,8013894.4834699,0,0
26962.5,37.5,4580954.9029277,3788954.8167382,8667774.966525,8013818.5010972,0,0
27000,37.5,4581519.6146788,3788753.631693,8667473.3304561,8013761.6238171,0,0
27037.5,37.5,4582099.1698344,3788508.071232,8667161.94036,8013720.3577941,0,0
27075,37.5,4582647.8860093,3788234.603412,8666871.3412258,8013694.1259982,0,0
27112.5,37.5,4583151.4159011,3787953.3737348,8666621.0938348,8013682.1804044,0,0
27150,37.5,4583608.3251494,3787658.5700249,8666437.4248293,8013684.1771326,0,0
27187.5,37.5,4584025.1985907,3787352.3192898,8666314.4394563,8013698.5755915,0,0
27225,37.5,4584433.5204203,3787021.1652086,8666227.6998472,8013724.8511468,0,0
27262.5,37.5,4584878.5951335,3786642.399913,8666134.8300817,8013763.4018566,0,0
27300,37.5,4585374.2515605,3786226.2495773,8666001.9552984,8013812.2420574,0,0
27337.5,37.5,4585887.0261004,3785822.2771463,8665833.0682804,8013867.5339062,0,0
27375,37.5,4586393.5319445,3785470.9276462,8665624.0650803,8013926.2434292,0,0
27412.5,37.5,4586850.0232357,3785172.140383,8665394.2593255,8013986.2019037,0,0
27431.25,18.75,4587050.4660866,3785050.1136441,8665271.8052782,8014016.8555694,0,0
27450,18.75,4587229.0490976,3784953.5703077,8665142.0898275,8014047.5518518,0,0
27487.5,37.5,4587532.1524789,3784819.238457,8664855.1862474,8014103.7699671,0,0
27525,37.5,4587778.6344711,3784761.8267683,8664555.0844421,8014143.4771842,0,0
27562.5,37.5,4587973.4430092,3784758.1210312,8664293.7210952,8014142.6040077,0,0
27600,37.5,4588162.9643474,3784785.9485611,8664074.3864186,8014092.8160924,0,0
27618.75,18.75,4588261.9948898,3784812.0012897,8663974.6612731,8014048.6671071,0,0
27637.5,18.75,4588363.0687695,3784847.1072216,8663879.2992639,8013992.1484105,0,0
27675,37.5,4588564.1815752,3784937.9358452,8663701.0990507,8013855.3186987,0,0
27712.5,37.5,4588797.4690233,3785032.9195875,8663508.2013491,8013710.2711858,0,0
27750,37.5,4589062.3027581,3785116.1348815,8663294.9935255,8013577.6704652,0,0
27787.5,37.5,4589341.1966773,3785165.8853161,8663086.6621099,8013475.0420275,0,0
27806.25,18.75,4589476.2281704,3785173.7935997,8662993.7727034,8013438.3944322,0,0
27825,18.75,4589602.9048309,3785169.3342931,8662911.7344816,8013413.4237328,0,0
27862.5,37.5,4589821.6387774,3785133.8427818,8662766.0712764,8013400.4242164,0,0
27900,37.5,4590022.5572524,3785066.3333521,8662603.8502161,8013431.7501532,0,0
27918.75,18.75,4590133.4126748,3785019.2223192,8662503.1682435,8013460.8500334,0,0
27956.25,37.5,4590393.6234472,3784901.6929452,8662258.3829773,8013538.1929994,0,0
27993.75,37.5,4590699.562928,3784762.1923255,8661967.1470353,8013646.6161719,0,0
28031.25,37.5,4591049.4326939,3784636.3507791,8661593.6506602,8013796.0950955,0,0
28068.75,37.5,4591442.2007069,3784545.461381,8661123.8500106,8013988.4304947,0,0
28106.25,37.5,4591868.8570637,3784485.3200464,8660579.2994046,8014209.6871802,0,0
28143.75,37.5,4592339.5552916,3784445.4563204,8659977.2616451,8014437.5858029,0,0
28181.25,37.5,4592862.9278377,3784413.3728441,8659332.7482442,8014649.5016613,0,0
28218.75,37.5,4593432.0842895,3784368.6915265,8658681.2230333,8014837.4944914,0,0
28256.25,37.5,4594025.219162,3784286.3276399,8658067.3738046,8015001.9899295,0,0
28293.75,37.5,4594611.7884748,3784159.7623658,8657530.8987504,8015134.2644212,0,0
28368.75,75,4595678.1609791,3783744.6832037,8656847.1326418,8015262.4752422,0,0
28406.25,37.5,4596148.4088836,3783494.8793895,8656670.9054665,8015255.8784126,0,0
28443.75,37.5,4596586.2744742,3783252.3205452,8656555.3863762,8015208.3783002,0,0
28481.25,37.5,4597011.600298,3783021.9430563,8656464.6001019,8015138.2883497,0,0
28518.75,37.5,4597434.8861968,3782794.1973061,8656381.3748787,8015062.9153339,0,0
28556.25,37.5,4597854.1185617,3782558.2087988,8656305.831618,8014990.1382215,0,0
28593.75,37.5,4598262.6538685,3782306.0663201,8656243.3419528,8014925.7304969,0,0
28631.25,37.5,4598660.9884558,3782022.6931759,8656206.7546795,8014870.0957752,0,0
28668.75,37.5,4599063.0239005,3781702.6528138,8656196.5803312,8014815.3046503,0,0
28706.25,37.5,4599481.0982053,3781347.1840934,8656204.6085979,8014758.6230424,0,0
28743.75,37.5,4599923.092613,3780958.4516955,8656218.7803302,8014703.3815734,0,0
28781.25,37.5,4600382.2329117,3780541.5699749,8656243.215734,8014649.183132,0,0
28818.75,37.5,4600834.2444211,3780093.9726117,8656285.0168228,8014591.3077692,0,0
28837.5,18.75,4601055.4975558,3779853.6609305,8656321.1699793,8014559.5446545,0,0
28875,37.5,4601508.1865069,3779339.5891014,8656417.8001524,8014492.4677402,0,0
28950,75,4602455.4910445,3778209.165535,8656698.478121,8014365.6867255,0,0
29025,75,4603414.0726298,3776814.6220946,8657227.3691702,8014280.8052446,0,0
29062.5,37.5,4603875.1613538,3776045.5546649,8657564.2545074,8014258.1945679,0,0
29100,37.5,4604302.1021075,3775279.0543269,8657916.3868384,8014247.7353682,0,0
29137.5,37.5,4604669.6006505,3774555.5722797,8658262.5374143,8014242.5805513,0,0
29175,37.5,4604960.8430551,3773916.3155038,8658585.3661905,8014237.1574944,0,0
29212.5,37.5,4605177.5154885,3773376.3519757,8658882.6161473,8014225.173981,0,0
29250,37.5,4605346.1458256,3772928.4460017,8659144.3708628,8014210.5442137,0,0
29287.5,37.5,4605500.0435985,3772546.7263515,8659362.2655531,8014202.2089945,0,0
29362.5,75,4605853.5219337,3771851.0935479,8659674.536854,8014245.7867778,0,0
29400,37.5,4606068.2861775,3771514.6278799,8659774.7322354,8014297.5456388,0,0
29437.5,37.5,4606307.5790414,3771178.3963335,8659845.3699947,8014361.7956004,0,0
29512.5,75,4606854.0347408,3770525.3746403,8659871.8928959,8014519.31401,0,0
29587.5,75,4607479.6608896,3769924.7807525,8659711.1837076,8014727.9709215,0,0
29662.5,75,4608178.6303584,3769370.447992,8659370.7426172,8014997.5702815,0,0
29737.5,75,4608933.077042,3768820.3511145,8658904.4883543,8015332.7769027,0,0
29812.5,75,4609727.8670322,3768257.3020882,8658348.609574,8015724.8464865,0,0
29887.5,75,4610558.4825996,3767713.2775171,8657696.188538,8016152.323717,0,0
29962.5,75,4611423.6837226,3767204.2167922,8656971.5906465,8016582.7202105,0,0
30037.5,75,4612316.4938208,3766708.9870305,8656240.3741852,8016980.2816836,0,0
30075,37.5,4612770.3983387,3766456.5885575,8655891.3446134,8017159.0707177,0,0
30112.5,37.5,4613226.8278522,3766193.2557196,8655567.1485145,8017319.7828609,0,0
30131.25,18.75,4613455.4618112,3766056.7748735,8655415.8920136,8017392.8787231,0,0
30150,18.75,4613683.8523657,3765917.6336143,8655271.5081751,8017461.1749682,0,0
30187.5,37.5,4614136.6549578,3765637.6574217,8654989.3027881,8017585.9415674,0,0
30225,37.5,4614581.103228,3765317.3687659,8654752.6466119,8017697.5860587,0,0
30262.5,37.5,4615015.7366887,3764920.0339507,8654619.4484785,8017796.4523482,0,0
30300,37.5,4615435.0389282,3764435.6807484,8654605.494614,8017882.4225001,0,0
30337.5,37.5,4615828.7295642,3763919.2822053,8654668.9096003,8017950.8561317,0,0
30375,37.5,4616187.0272321,3763409.7824294,8654782.1831083,8017992.2821611,0,0
30412.5,37.5,4616500.2853546,3762941.9703753,8654921.4035662,8017999.6039204,0,0
30450,37.5,4616758.9365277,3762557.8159441,8655061.9327898,8017975.1927062,0,0
30525,75,4617066.8059823,3761937.9389091,8655456.7324746,8017868.8783347,0,0
30600,75,4617194.7262445,3761441.8716121,8655971.7540655,8017735.9079472,0,0
30637.5,37.5,4617214.1107097,3761246.9928706,8656241.6960869,8017662.9602831,0,0
30675,37.5,4617211.5811644,3761089.9935866,8656505.7868827,8017585.3105503,0,0
30712.5,37.5,4617187.9106113,3760961.6742474,8656762.5989547,8017503.2272484,0,0
30750,37.5,4617125.0682045,3760845.7156019,8657040.2646215,8017416.7392927,0,0
30787.5,37.5,4617011.561427,3760729.8170269,8657372.8199312,8017325.2467644,0,0
30825,37.5,4616850.2330634,3760612.084469,8657756.0176546,8017228.0084617,0,0
30862.5,37.5,4616673.4165094,3760498.6793097,8658159.6405467,8017127.1183986,0,0
30900,37.5,4616500.2710628,3760396.661425,8658558.1042696,8017026.0831474,0,0
30937.5,37.5,4616340.5933157,3760304.9787993,8658944.2884852,8016924.5294627,0,0
30975,37.5,4616195.4776342,3760216.1174417,8659325.5612233,8016820.4785489,0,0
31012.5,37.5,4616051.3776183,3760124.062828,8659716.1662908,8016714.5976088,0,0
31050,37.5,4615900.6363173,3760032.9533315,8660109.4366019,8016611.6134614,0,0
31087.5,37.5,4615736.9914554,3759955.251318,8660485.6991275,8016520.4687554,0,0
31162.5,75,4615379.5681351,3759862.8479317,8661136.7867504,8016393.8023481,0,0
31200,37.5,4615186.8628777,3759840.2606775,8661428.2630138,8016351.9579321,0,0
31237.5,37.5,4614971.7805797,3759821.3976759,8661727.7135073,8016320.0859417,0,0
31275,37.5,4614701.0869947,3759794.9729561,8662073.1537488,8016302.3135551,0,0
31350,75,4614031.329761,3759700.5003192,8662883.8481539,8016316.9381601,0,0
31425,75,4613277.6942093,3759547.9640263,8663783.1563187,8016374.7533349,0,0
31500,75,4612503.107217,3759320.0206162,8664736.484098,8016452.7634434,0,0
31575,75,4611723.7632956,3758964.7092791,8665763.9209548,8016558.6260596,0,0
31612.5,37.5,4611328.9754615,3758730.5709781,8666305.924104,8016626.361686,0,0
31650,37.5,4610917.3294173,3758461.0686712,8666868.6326139,8016698.3740265,0,0
31687.5,37.5,4610480.1131994,3758165.5304649,8667451.4173546,8016767.3623559,0,0
31725,37.5,4610040.0792486,3757845.8718029,8668051.3094948,8016830.2007761,0,0
